"","REGION","OBS_YEAR","TOT_AREA_HA","tot.N","Response","Fish.grp","TAXONNAME","Size.bin","Size","Fxn.grp","pool.mean","pool.var","pool.se"
"5142","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus japanensis","10 cmTL","[0,10]",NA,0.000526837226052958,4.15518326862548e-08,0.000203842666501041
"5143","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(10,15]",NA,0.00148140240629832,3.01540233144391e-07,0.00054912679150119
"5144","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(15,20]",NA,0.00223115322996541,4.01079174510614e-07,0.000633308119725789
"5145","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(20,25]",NA,0.00155066832779932,1.53424837149079e-07,0.000391694826553887
"5146","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(25,30]",NA,0.000870691067445511,7.00098635415269e-08,0.000264593770791239
"5147","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(30,35]",NA,0.000239871551426051,1.08604956673394e-08,0.000104213701917451
"5148","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(35,40]",NA,0,0,0
"5149","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(5,10]",NA,0.000526837226052958,4.15518326862548e-08,0.000203842666501041
"5150","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(10,20]",NA,2.42071209435753e-05,5.83178264221819e-10,2.41490841280124e-05
"5151","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(20,30]",NA,0.000120779057563235,6.37223757784491e-09,7.98262962803919e-05
"5152","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(30,40]",NA,0.000174051956755972,1.53884102678691e-08,0.000124050031309424
"5153","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(40,50]",NA,0.000191172923940282,6.97939471693653e-09,8.35427717815044e-05
"5154","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(50,60]",NA,9.70662004334345e-05,2.67873776113673e-09,5.17565238509768e-05
"5155","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(60,70]",NA,3.63179124688371e-05,6.00340822886445e-10,2.45018534581865e-05
"5156","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(70,80]",NA,1.42564490485531e-05,2.01593525363145e-10,1.41983634748215e-05
"5157","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","[0,10]",NA,0,0,0
"5158","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(10,15]",NA,0,0,0
"5159","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(15,20]",NA,2.42071209435753e-05,5.83178264221819e-10,2.41490841280124e-05
"5160","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(20,25]",NA,3.08084702848873e-05,4.71127810515867e-10,2.17054788133288e-05
"5161","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(25,30]",NA,8.99705872783475e-05,4.07640512185954e-09,6.38467314892434e-05
"5162","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(30,35]",NA,0.000113651242566938,8.61292058713527e-09,9.28058219463373e-05
"5163","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(35,40]",NA,6.04007141890338e-05,1.30137574432538e-09,3.60745858510584e-05
"5164","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(40,45]",NA,0.000117593163685815,5.88062493382735e-09,7.66852328276269e-05
"5165","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(45,50]",NA,7.35797602544672e-05,8.19225557056286e-10,2.86221165719149e-05
"5166","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(5,10]",NA,0,0,0
"5167","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(50,55]",NA,4.241512903262e-05,9.04892282229408e-10,3.008142752978e-05
"5168","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(55,60]",NA,5.46510714008145e-05,1.77384547890732e-09,4.21170449925838e-05
"5169","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(60,65]",NA,3.63179124688371e-05,6.00340822886445e-10,2.45018534581865e-05
"5170","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(65,70]",NA,0,0,0
"5171","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(70,75]",NA,0,0,0
"5172","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(75,80]",NA,1.42564490485531e-05,2.01593525363145e-10,1.41983634748215e-05
"5173","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus spilurus/sordidus","10 cmTL","(10,20]",NA,0,0,0
"5174","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus spilurus/sordidus","10 cmTL","(20,30]",NA,0,0,0
"5175","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus spilurus/sordidus","10 cmTL","(30,40]",NA,0,0,0
"5176","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus spilurus/sordidus","10 cmTL","[0,10]",NA,0,0,0
"5177","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(10,15]",NA,0,0,0
"5178","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(15,20]",NA,0,0,0
"5179","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(20,25]",NA,0,0,0
"5180","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(25,30]",NA,0,0,0
"5181","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(30,35]",NA,0,0,0
"5182","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(35,40]",NA,0,0,0
"5183","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(5,10]",NA,0,0,0
"5184","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","[0,5]",NA,0,0,0
"5185","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Ctenochaetus striatus","10 cmTL","(10,20]",NA,0.0473859724290986,1.32779697329862e-05,0.00364389485756467
"5186","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Ctenochaetus striatus","10 cmTL","(20,30]",NA,0.00164509235645177,1.53929696159206e-07,0.000392338751793914
"5187","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Ctenochaetus striatus","10 cmTL","[0,10]",NA,0.00407818145978953,1.51516256215065e-06,0.00123091939709741
"5188","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","(10,15]",NA,0.018405053895252,3.03309099534966e-06,0.00174157715744944
"5189","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","(15,20]",NA,0.0289809185338466,1.13053227133352e-05,0.00336233887544596
"5190","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","(20,25]",NA,0.00160525726662316,1.49827941722626e-07,0.000387076144605459
"5191","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","(25,30]",NA,3.98350898286038e-05,1.57759786022305e-09,3.97189861429399e-05
"5192","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","(5,10]",NA,0.00407335461839711,1.51510711414299e-06,0.00123089687388627
"5193","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","[0,5]",NA,4.82684139241973e-06,2.21792030635749e-11,4.70948012667799e-06
"5194","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus hexagonatus","10 cmTL","(10,20]",NA,0,0,0
"5195","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus hexagonatus","10 cmTL","(20,30]",NA,0,0,0
"5196","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus hexagonatus","10 cmTL","[0,10]",NA,0,0,0
"5197","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus hexagonatus","5 cmTL","(10,15]",NA,0,0,0
"5198","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus hexagonatus","5 cmTL","(15,20]",NA,0,0,0
"5199","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus hexagonatus","5 cmTL","(20,25]",NA,0,0,0
"5200","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus hexagonatus","5 cmTL","(5,10]",NA,0,0,0
"5201","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus lanceolatus","10 cmTL","(180,190]",NA,0,0,0
"5202","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus lanceolatus","10 cmTL","(190,200]",NA,0,0,0
"5203","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus lanceolatus","5 cmTL","(185,190]",NA,0,0,0
"5204","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus lanceolatus","5 cmTL","(195,200]",NA,0,0,0
"5205","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus melanostigma","10 cmTL","(10,20]",NA,7.87460709546065e-05,2.32927842008343e-09,4.82625985633123e-05
"5206","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus melanostigma","10 cmTL","(20,30]",NA,2.6151593120773e-05,2.98454573567453e-10,1.72758378542823e-05
"5207","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus melanostigma","10 cmTL","(30,40]",NA,0,0,0
"5208","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus melanostigma","5 cmTL","(10,15]",NA,0,0,0
"5209","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus melanostigma","5 cmTL","(15,20]",NA,7.87460709546065e-05,2.32927842008343e-09,4.82625985633123e-05
"5210","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus melanostigma","5 cmTL","(20,25]",NA,1.05037865568103e-05,5.54148437352736e-11,7.44411470460213e-06
"5211","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus melanostigma","5 cmTL","(25,30]",NA,1.56478065639627e-05,2.4303972983218e-10,1.55897315509979e-05
"5212","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus melanostigma","5 cmTL","(30,35]",NA,0,0,0
"5213","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus merra","10 cmTL","(10,20]",NA,0,0,0
"5214","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus merra","10 cmTL","(20,30]",NA,0,0,0
"5215","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus merra","10 cmTL","[0,10]",NA,0,0,0
"5216","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus merra","5 cmTL","(10,15]",NA,0,0,0
"5217","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus merra","5 cmTL","(15,20]",NA,0,0,0
"5218","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus merra","5 cmTL","(20,25]",NA,0,0,0
"5219","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Epinephelus merra","5 cmTL","(5,10]",NA,0,0,0
"5220","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","(10,20]",NA,0,0,0
"5221","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","(20,30]",NA,0,0,0
"5222","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","(30,40]",NA,0,0,0
"5223","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","(40,50]",NA,0,0,0
"5224","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","(50,60]",NA,0,0,0
"5225","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","[0,10]",NA,0,0,0
"5226","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(10,15]",NA,0,0,0
"5227","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(15,20]",NA,0,0,0
"5228","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(20,25]",NA,0,0,0
"5229","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(25,30]",NA,0,0,0
"5230","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(30,35]",NA,0,0,0
"5231","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(35,40]",NA,0,0,0
"5232","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(40,45]",NA,0,0,0
"5233","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(45,50]",NA,0,0,0
"5234","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(50,55]",NA,0,0,0
"5235","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(55,60]",NA,0,0,0
"5236","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","[0,5]",NA,0,0,0
"5237","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Kyphosus cinerascens","10 cmTL","(10,20]",NA,0,0,0
"5238","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Kyphosus cinerascens","10 cmTL","(20,30]",NA,3.83716101508688e-05,7.3281252621984e-10,2.70705102689225e-05
"5239","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Kyphosus cinerascens","10 cmTL","(30,40]",NA,1.84540652365669e-05,3.38413061164077e-10,1.83960066635147e-05
"5240","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Kyphosus cinerascens","10 cmTL","(40,50]",NA,1.20942857128054e-05,1.44869602089866e-10,1.20361788824305e-05
"5241","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(15,20]",NA,0,0,0
"5242","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(20,25]",NA,0,0,0
"5243","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(25,30]",NA,3.83716101508688e-05,7.3281252621984e-10,2.70705102689225e-05
"5244","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(30,35]",NA,1.84540652365669e-05,3.38413061164077e-10,1.83960066635147e-05
"5245","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(35,40]",NA,0,0,0
"5246","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(40,45]",NA,1.20942857128054e-05,1.44869602089866e-10,1.20361788824305e-05
"5247","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus harak","10 cmTL","(10,20]",NA,0,0,0
"5248","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus harak","10 cmTL","(20,30]",NA,0,0,0
"5249","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus harak","10 cmTL","(30,40]",NA,0,0,0
"5250","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus harak","5 cmTL","(10,15]",NA,0,0,0
"5251","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus harak","5 cmTL","(15,20]",NA,0,0,0
"5252","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus harak","5 cmTL","(20,25]",NA,0,0,0
"5253","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus harak","5 cmTL","(25,30]",NA,0,0,0
"5254","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus harak","5 cmTL","(30,35]",NA,0,0,0
"5255","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus obsoletus","10 cmTL","(10,20]",NA,0,0,0
"5256","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus obsoletus","10 cmTL","(20,30]",NA,0,0,0
"5257","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus obsoletus","10 cmTL","(30,40]",NA,0,0,0
"5258","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus obsoletus","10 cmTL","[0,10]",NA,0,0,0
"5259","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus obsoletus","5 cmTL","(10,15]",NA,0,0,0
"5260","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus obsoletus","5 cmTL","(15,20]",NA,0,0,0
"5261","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus obsoletus","5 cmTL","(20,25]",NA,0,0,0
"5262","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus obsoletus","5 cmTL","(25,30]",NA,0,0,0
"5263","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus obsoletus","5 cmTL","(30,35]",NA,0,0,0
"5264","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus obsoletus","5 cmTL","(35,40]",NA,0,0,0
"5265","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus obsoletus","5 cmTL","[0,5]",NA,0,0,0
"5266","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","10 cmTL","(20,30]",NA,0,0,0
"5267","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","10 cmTL","(30,40]",NA,0,0,0
"5268","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","10 cmTL","(40,50]",NA,0,0,0
"5269","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","10 cmTL","(50,60]",NA,0,0,0
"5270","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","10 cmTL","(60,70]",NA,0,0,0
"5271","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","10 cmTL","(70,80]",NA,0,0,0
"5272","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","10 cmTL","[0,10]",NA,0,0,0
"5273","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(20,25]",NA,0,0,0
"5274","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(25,30]",NA,0,0,0
"5275","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(30,35]",NA,0,0,0
"5276","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(35,40]",NA,0,0,0
"5277","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(40,45]",NA,0,0,0
"5278","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(45,50]",NA,0,0,0
"5279","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(50,55]",NA,0,0,0
"5280","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(55,60]",NA,0,0,0
"5281","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(60,65]",NA,0,0,0
"5282","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(75,80]",NA,0,0,0
"5283","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","[0,5]",NA,0,0,0
"5284","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus rubrioperculatus","10 cmTL","(10,20]",NA,1.56478065639627e-05,2.4303972983218e-10,1.55897315509979e-05
"5285","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus rubrioperculatus","10 cmTL","(20,30]",NA,5.19998676732462e-05,8.11659642328249e-10,2.84896409652394e-05
"5286","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus rubrioperculatus","10 cmTL","(30,40]",NA,3.3302131925855e-05,5.5266818865667e-10,2.35088959472084e-05
"5287","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus rubrioperculatus","10 cmTL","(40,50]",NA,0,0,0
"5288","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus rubrioperculatus","5 cmTL","(10,15]",NA,0,0,0
"5289","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus rubrioperculatus","5 cmTL","(15,20]",NA,1.56478065639627e-05,2.4303972983218e-10,1.55897315509979e-05
"5290","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus rubrioperculatus","5 cmTL","(20,25]",NA,1.66912169494616e-05,2.44007467816684e-10,1.56207383889714e-05
"5291","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus rubrioperculatus","5 cmTL","(25,30]",NA,3.53086507237846e-05,5.67652174511565e-10,2.38254522414909e-05
"5292","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus rubrioperculatus","5 cmTL","(30,35]",NA,1.56478065639627e-05,2.4303972983218e-10,1.55897315509979e-05
"5293","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Lethrinus rubrioperculatus","5 cmTL","(35,40]",NA,1.76543253618923e-05,3.0962845882449e-10,1.7596262637972e-05
